julian,year,month,day,id,z,proc,lat,lon,date
728120,1993,7,10,14822,87,Tmax,42.400002,-83.0,1993-07-10
728121,1993,7,11,14822,89,Tmax,42.400002,-83.0,1993-07-11
728122,1993,7,12,14822,85,Tmax,42.400002,-83.0,1993-07-12
728123,1993,7,13,14822,84,Tmax,42.400002,-83.0,1993-07-13
728124,1993,7,14,14822,81,Tmax,42.400002,-83.0,1993-07-14
728125,1993,7,15,14822,80,Tmax,42.400002,-83.0,1993-07-15
728126,1993,7,16,14822,81,Tmax,42.400002,-83.0,1993-07-16
728127,1993,7,17,14822,82,Tmax,42.400002,-83.0,1993-07-17
728128,1993,7,18,14822,82,Tmax,42.400002,-83.0,1993-07-18
728129,1993,7,19,14822,85,Tmax,42.400002,-83.0,1993-07-19
728130,1993,7,20,14822,83,Tmax,42.400002,-83.0,1993-07-20
728131,1993,7,21,14822,81,Tmax,42.400002,-83.0,1993-07-21
728132,1993,7,22,14822,84,Tmax,42.400002,-83.0,1993-07-22
728133,1993,7,23,14822,82,Tmax,42.400002,-83.0,1993-07-23
728134,1993,7,24,14822,80,Tmax,42.400002,-83.0,1993-07-24
728135,1993,7,25,14822,75,Tmax,42.400002,-83.0,1993-07-25
728136,1993,7,26,14822,88,Tmax,42.400002,-83.0,1993-07-26
728137,1993,7,27,14822,89,Tmax,42.400002,-83.0,1993-07-27
728138,1993,7,28,14822,93,Tmax,42.400002,-83.0,1993-07-28
728139,1993,7,29,14822,80,Tmax,42.400002,-83.0,1993-07-29
728140,1993,7,30,14822,79,Tmax,42.400002,-83.0,1993-07-30
728141,1993,7,31,14822,85,Tmax,42.400002,-83.0,1993-07-31
728111,1993,7,1,14825,74,Tmax,41.016666,-83.666664,1993-07-01
728112,1993,7,2,14825,81,Tmax,41.016666,-83.666664,1993-07-02
728113,1993,7,3,14825,84,Tmax,41.016666,-83.666664,1993-07-03
728114,1993,7,4,14825,90,Tmax,41.016666,-83.666664,1993-07-04
728115,1993,7,5,14825,90,Tmax,41.016666,-83.666664,1993-07-05
728116,1993,7,6,14825,83,Tmax,41.016666,-83.666664,1993-07-06
728117,1993,7,7,14825,84,Tmax,41.016666,-83.666664,1993-07-07
728118,1993,7,8,14825,86,Tmax,41.016666,-83.666664,1993-07-08
728119,1993,7,9,14825,91,Tmax,41.016666,-83.666664,1993-07-09
728120,1993,7,10,14825,82,Tmax,41.016666,-83.666664,1993-07-10
728121,1993,7,11,14825,87,Tmax,41.016666,-83.666664,1993-07-11
728122,1993,7,12,14825,83,Tmax,41.016666,-83.666664,1993-07-12
728123,1993,7,13,14825,81,Tmax,41.016666,-83.666664,1993-07-13
728124,1993,7,14,14825,83,Tmax,41.016666,-83.666664,1993-07-14
728125,1993,7,15,14825,76,Tmax,41.016666,-83.666664,1993-07-15
728126,1993,7,16,14825,79,Tmax,41.016666,-83.666664,1993-07-16
728127,1993,7,17,14825,80,Tmax,41.016666,-83.666664,1993-07-17
728128,1993,7,18,14825,86,Tmax,41.016666,-83.666664,1993-07-18
728129,1993,7,19,14825,82,Tmax,41.016666,-83.666664,1993-07-19
728130,1993,7,20,14825,82,Tmax,41.016666,-83.666664,1993-07-20
728131,1993,7,21,14825,79,Tmax,41.016666,-83.666664,1993-07-21
728132,1993,7,22,14825,76,Tmax,41.016666,-83.666664,1993-07-22
728133,1993,7,23,14825,80,Tmax,41.016666,-83.666664,1993-07-23
728134,1993,7,24,14825,84,Tmax,41.016666,-83.666664,1993-07-24
728135,1993,7,25,14825,84,Tmax,41.016666,-83.666664,1993-07-25
728136,1993,7,26,14825,87,Tmax,41.016666,-83.666664,1993-07-26
728137,1993,7,27,14825,89,Tmax,41.016666,-83.666664,1993-07-27
728138,1993,7,28,14825,94,Tmax,41.016666,-83.666664,1993-07-28
728139,1993,7,29,14825,80,Tmax,41.016666,-83.666664,1993-07-29
728140,1993,7,30,14825,79,Tmax,41.016666,-83.666664,1993-07-30
728141,1993,7,31,14825,82,Tmax,41.016666,-83.666664,1993-07-31
728111,1993,7,1,14826,75,Tmax,42.966667,-83.73333000000001,1993-07-01
728112,1993,7,2,14826,84,Tmax,42.966667,-83.73333000000001,1993-07-02
728113,1993,7,3,14826,85,Tmax,42.966667,-83.73333000000001,1993-07-03
728114,1993,7,4,14826,94,Tmax,42.966667,-83.73333000000001,1993-07-04
728115,1993,7,5,14826,93,Tmax,42.966667,-83.73333000000001,1993-07-05
728116,1993,7,6,14826,87,Tmax,42.966667,-83.73333000000001,1993-07-06
728117,1993,7,7,14826,88,Tmax,42.966667,-83.73333000000001,1993-07-07
728118,1993,7,8,14826,86,Tmax,42.966667,-83.73333000000001,1993-07-08
728119,1993,7,9,14826,93,Tmax,42.966667,-83.73333000000001,1993-07-09
728120,1993,7,10,14826,86,Tmax,42.966667,-83.73333000000001,1993-07-10
728121,1993,7,11,14826,88,Tmax,42.966667,-83.73333000000001,1993-07-11
728122,1993,7,12,14826,83,Tmax,42.966667,-83.73333000000001,1993-07-12
728123,1993,7,13,14826,83,Tmax,42.966667,-83.73333000000001,1993-07-13
728124,1993,7,14,14826,78,Tmax,42.966667,-83.73333000000001,1993-07-14
728125,1993,7,15,14826,79,Tmax,42.966667,-83.73333000000001,1993-07-15
728126,1993,7,16,14826,84,Tmax,42.966667,-83.73333000000001,1993-07-16
728127,1993,7,17,14826,83,Tmax,42.966667,-83.73333000000001,1993-07-17
728128,1993,7,18,14826,78,Tmax,42.966667,-83.73333000000001,1993-07-18
728129,1993,7,19,14826,82,Tmax,42.966667,-83.73333000000001,1993-07-19
728130,1993,7,20,14826,81,Tmax,42.966667,-83.73333000000001,1993-07-20
728131,1993,7,21,14826,80,Tmax,42.966667,-83.73333000000001,1993-07-21
728132,1993,7,22,14826,81,Tmax,42.966667,-83.73333000000001,1993-07-22
728133,1993,7,23,14826,83,Tmax,42.966667,-83.73333000000001,1993-07-23
728134,1993,7,24,14826,81,Tmax,42.966667,-83.73333000000001,1993-07-24
728135,1993,7,25,14826,78,Tmax,42.966667,-83.73333000000001,1993-07-25
728136,1993,7,26,14826,85,Tmax,42.966667,-83.73333000000001,1993-07-26
728137,1993,7,27,14826,87,Tmax,42.966667,-83.73333000000001,1993-07-27
728138,1993,7,28,14826,89,Tmax,42.966667,-83.73333000000001,1993-07-28
728139,1993,7,29,14826,78,Tmax,42.966667,-83.73333000000001,1993-07-29
728140,1993,7,30,14826,80,Tmax,42.966667,-83.73333000000001,1993-07-30
728141,1993,7,31,14826,82,Tmax,42.966667,-83.73333000000001,1993-07-31
728111,1993,7,1,14827,71,Tmax,41.0,-85.216667,1993-07-01
728112,1993,7,2,14827,85,Tmax,41.0,-85.216667,1993-07-02
728113,1993,7,3,14827,88,Tmax,41.0,-85.216667,1993-07-03
728114,1993,7,4,14827,92,Tmax,41.0,-85.216667,1993-07-04
728115,1993,7,5,14827,92,Tmax,41.0,-85.216667,1993-07-05
728116,1993,7,6,14827,88,Tmax,41.0,-85.216667,1993-07-06
728117,1993,7,7,14827,87,Tmax,41.0,-85.216667,1993-07-07
728118,1993,7,8,14827,89,Tmax,41.0,-85.216667,1993-07-08
728119,1993,7,9,14827,93,Tmax,41.0,-85.216667,1993-07-09
728120,1993,7,10,14827,85,Tmax,41.0,-85.216667,1993-07-10
728121,1993,7,11,14827,89,Tmax,41.0,-85.216667,1993-07-11
728122,1993,7,12,14827,83,Tmax,41.0,-85.216667,1993-07-12
728123,1993,7,13,14827,85,Tmax,41.0,-85.216667,1993-07-13
728124,1993,7,14,14827,84,Tmax,41.0,-85.216667,1993-07-14
728125,1993,7,15,14827,81,Tmax,41.0,-85.216667,1993-07-15
728126,1993,7,16,14827,83,Tmax,41.0,-85.216667,1993-07-16
728127,1993,7,17,14827,81,Tmax,41.0,-85.216667,1993-07-17
728128,1993,7,18,14827,88,Tmax,41.0,-85.216667,1993-07-18
728129,1993,7,19,14827,80,Tmax,41.0,-85.216667,1993-07-19
728130,1993,7,20,14827,83,Tmax,41.0,-85.216667,1993-07-20
728131,1993,7,21,14827,83,Tmax,41.0,-85.216667,1993-07-21
728132,1993,7,22,14827,80,Tmax,41.0,-85.216667,1993-07-22
728133,1993,7,23,14827,82,Tmax,41.0,-85.216667,1993-07-23
728134,1993,7,24,14827,84,Tmax,41.0,-85.216667,1993-07-24
728135,1993,7,25,14827,91,Tmax,41.0,-85.216667,1993-07-25
728136,1993,7,26,14827,87,Tmax,41.0,-85.216667,1993-07-26
728137,1993,7,27,14827,89,Tmax,41.0,-85.216667,1993-07-27
728138,1993,7,28,14827,93,Tmax,41.0,-85.216667,1993-07-28
728139,1993,7,29,14827,82,Tmax,41.0,-85.216667,1993-07-29
728140,1993,7,30,14827,82,Tmax,41.0,-85.216667,1993-07-30
728141,1993,7,31,14827,85,Tmax,41.0,-85.216667,1993-07-31
728111,1993,7,1,14833,69,Tmax,42.266666,-84.466667,1993-07-01
728112,1993,7,2,14833,84,Tmax,42.266666,-84.466667,1993-07-02
728113,1993,7,3,14833,87,Tmax,42.266666,-84.466667,1993-07-03
728114,1993,7,4,14833,91,Tmax,42.266666,-84.466667,1993-07-04
728115,1993,7,5,14833,89,Tmax,42.266666,-84.466667,1993-07-05
728116,1993,7,6,14833,86,Tmax,42.266666,-84.466667,1993-07-06
728117,1993,7,7,14833,87,Tmax,42.266666,-84.466667,1993-07-07
728118,1993,7,8,14833,86,Tmax,42.266666,-84.466667,1993-07-08
728119,1993,7,9,14833,92,Tmax,42.266666,-84.466667,1993-07-09
728120,1993,7,10,14833,84,Tmax,42.266666,-84.466667,1993-07-10
728121,1993,7,11,14833,86,Tmax,42.266666,-84.466667,1993-07-11
728122,1993,7,12,14833,80,Tmax,42.266666,-84.466667,1993-07-12
728123,1993,7,13,14833,82,Tmax,42.266666,-84.466667,1993-07-13
728124,1993,7,14,14833,79,Tmax,42.266666,-84.466667,1993-07-14
728125,1993,7,15,14833,80,Tmax,42.266666,-84.466667,1993-07-15
728126,1993,7,16,14833,82,Tmax,42.266666,-84.466667,1993-07-16
728127,1993,7,17,14833,82,Tmax,42.266666,-84.466667,1993-07-17
728128,1993,7,18,14833,82,Tmax,42.266666,-84.466667,1993-07-18
728129,1993,7,19,14833,79,Tmax,42.266666,-84.466667,1993-07-19
728130,1993,7,20,14833,78,Tmax,42.266666,-84.466667,1993-07-20
728131,1993,7,21,14833,78,Tmax,42.266666,-84.466667,1993-07-21
728132,1993,7,22,14833,78,Tmax,42.266666,-84.466667,1993-07-22
728133,1993,7,23,14833,78,Tmax,42.266666,-84.466667,1993-07-23
728134,1993,7,24,14833,78,Tmax,42.266666,-84.466667,1993-07-24
728135,1993,7,25,14833,82,Tmax,42.266666,-84.466667,1993-07-25
728136,1993,7,26,14833,83,Tmax,42.266666,-84.466667,1993-07-26
728137,1993,7,27,14833,86,Tmax,42.266666,-84.466667,1993-07-27
728138,1993,7,28,14833,88,Tmax,42.266666,-84.466667,1993-07-28
728139,1993,7,29,14833,75,Tmax,42.266666,-84.466667,1993-07-29
728140,1993,7,30,14833,77,Tmax,42.266666,-84.466667,1993-07-30
728141,1993,7,31,14833,80,Tmax,42.266666,-84.466667,1993-07-31
728111,1993,7,1,14836,73,Tmax,42.783333,-84.599998,1993-07-01
728112,1993,7,2,14836,84,Tmax,42.783333,-84.599998,1993-07-02
728113,1993,7,3,14836,85,Tmax,42.783333,-84.599998,1993-07-03
728114,1993,7,4,14836,93,Tmax,42.783333,-84.599998,1993-07-04
728115,1993,7,5,14836,91,Tmax,42.783333,-84.599998,1993-07-05
728116,1993,7,6,14836,85,Tmax,42.783333,-84.599998,1993-07-06
728117,1993,7,7,14836,87,Tmax,42.783333,-84.599998,1993-07-07
728118,1993,7,8,14836,86,Tmax,42.783333,-84.599998,1993-07-08
728119,1993,7,9,14836,90,Tmax,42.783333,-84.599998,1993-07-09
728120,1993,7,10,14836,85,Tmax,42.783333,-84.599998,1993-07-10
728121,1993,7,11,14836,86,Tmax,42.783333,-84.599998,1993-07-11
728122,1993,7,12,14836,80,Tmax,42.783333,-84.599998,1993-07-12
728123,1993,7,13,14836,83,Tmax,42.783333,-84.599998,1993-07-13
728124,1993,7,14,14836,79,Tmax,42.783333,-84.599998,1993-07-14
728125,1993,7,15,14836,79,Tmax,42.783333,-84.599998,1993-07-15
728126,1993,7,16,14836,83,Tmax,42.783333,-84.599998,1993-07-16
728127,1993,7,17,14836,82,Tmax,42.783333,-84.599998,1993-07-17
728128,1993,7,18,14836,80,Tmax,42.783333,-84.599998,1993-07-18
728129,1993,7,19,14836,83,Tmax,42.783333,-84.599998,1993-07-19
728130,1993,7,20,14836,79,Tmax,42.783333,-84.599998,1993-07-20
728131,1993,7,21,14836,79,Tmax,42.783333,-84.599998,1993-07-21
728132,1993,7,22,14836,81,Tmax,42.783333,-84.599998,1993-07-22
728133,1993,7,23,14836,82,Tmax,42.783333,-84.599998,1993-07-23
728134,1993,7,24,14836,76,Tmax,42.783333,-84.599998,1993-07-24
728135,1993,7,25,14836,82,Tmax,42.783333,-84.599998,1993-07-25
728136,1993,7,26,14836,84,Tmax,42.783333,-84.599998,1993-07-26
728137,1993,7,27,14836,87,Tmax,42.783333,-84.599998,1993-07-27
728138,1993,7,28,14836,88,Tmax,42.783333,-84.599998,1993-07-28
728139,1993,7,29,14836,77,Tmax,42.783333,-84.599998,1993-07-29
728140,1993,7,30,14836,79,Tmax,42.783333,-84.599998,1993-07-30
728141,1993,7,31,14836,82,Tmax,42.783333,-84.599998,1993-07-31
728111,1993,7,1,14837,73,Tmax,43.133334999999995,-89.333336,1993-07-01
728112,1993,7,2,14837,89,Tmax,43.133334999999995,-89.333336,1993-07-02
728113,1993,7,3,14837,88,Tmax,43.133334999999995,-89.333336,1993-07-03
728114,1993,7,4,14837,81,Tmax,43.133334999999995,-89.333336,1993-07-04
728115,1993,7,5,14837,82,Tmax,43.133334999999995,-89.333336,1993-07-05
728116,1993,7,6,14837,82,Tmax,43.133334999999995,-89.333336,1993-07-06
728117,1993,7,7,14837,81,Tmax,43.133334999999995,-89.333336,1993-07-07
728118,1993,7,8,14837,77,Tmax,43.133334999999995,-89.333336,1993-07-08
728119,1993,7,9,14837,82,Tmax,43.133334999999995,-89.333336,1993-07-09
728120,1993,7,10,14837,84,Tmax,43.133334999999995,-89.333336,1993-07-10
728121,1993,7,11,14837,81,Tmax,43.133334999999995,-89.333336,1993-07-11
728122,1993,7,12,14837,76,Tmax,43.133334999999995,-89.333336,1993-07-12
728123,1993,7,13,14837,74,Tmax,43.133334999999995,-89.333336,1993-07-13
728124,1993,7,14,14837,81,Tmax,43.133334999999995,-89.333336,1993-07-14
728125,1993,7,15,14837,80,Tmax,43.133334999999995,-89.333336,1993-07-15
728126,1993,7,16,14837,81,Tmax,43.133334999999995,-89.333336,1993-07-16
728127,1993,7,17,14837,79,Tmax,43.133334999999995,-89.333336,1993-07-17
728128,1993,7,18,14837,85,Tmax,43.133334999999995,-89.333336,1993-07-18
728129,1993,7,19,14837,85,Tmax,43.133334999999995,-89.333336,1993-07-19
728130,1993,7,20,14837,80,Tmax,43.133334999999995,-89.333336,1993-07-20
728131,1993,7,21,14837,78,Tmax,43.133334999999995,-89.333336,1993-07-21
728132,1993,7,22,14837,79,Tmax,43.133334999999995,-89.333336,1993-07-22
728133,1993,7,23,14837,80,Tmax,43.133334999999995,-89.333336,1993-07-23
728134,1993,7,24,14837,85,Tmax,43.133334999999995,-89.333336,1993-07-24
728135,1993,7,25,14837,89,Tmax,43.133334999999995,-89.333336,1993-07-25
728136,1993,7,26,14837,85,Tmax,43.133334999999995,-89.333336,1993-07-26
728137,1993,7,27,14837,85,Tmax,43.133334999999995,-89.333336,1993-07-27
728138,1993,7,28,14837,79,Tmax,43.133334999999995,-89.333336,1993-07-28
728139,1993,7,29,14837,80,Tmax,43.133334999999995,-89.333336,1993-07-29
728140,1993,7,30,14837,84,Tmax,43.133334999999995,-89.333336,1993-07-30
728141,1993,7,31,14837,78,Tmax,43.133334999999995,-89.333336,1993-07-31
728111,1993,7,1,14839,68,Tmax,42.950001,-87.900002,1993-07-01
728112,1993,7,2,14839,85,Tmax,42.950001,-87.900002,1993-07-02
728113,1993,7,3,14839,83,Tmax,42.950001,-87.900002,1993-07-03
728114,1993,7,4,14839,87,Tmax,42.950001,-87.900002,1993-07-04
728115,1993,7,5,14839,90,Tmax,42.950001,-87.900002,1993-07-05
728116,1993,7,6,14839,83,Tmax,42.950001,-87.900002,1993-07-06
728117,1993,7,7,14839,80,Tmax,42.950001,-87.900002,1993-07-07
728118,1993,7,8,14839,80,Tmax,42.950001,-87.900002,1993-07-08
728119,1993,7,9,14839,85,Tmax,42.950001,-87.900002,1993-07-09
728120,1993,7,10,14839,83,Tmax,42.950001,-87.900002,1993-07-10
728121,1993,7,11,14839,83,Tmax,42.950001,-87.900002,1993-07-11
728122,1993,7,12,14839,80,Tmax,42.950001,-87.900002,1993-07-12
728123,1993,7,13,14839,75,Tmax,42.950001,-87.900002,1993-07-13
728124,1993,7,14,14839,73,Tmax,42.950001,-87.900002,1993-07-14
728125,1993,7,15,14839,72,Tmax,42.950001,-87.900002,1993-07-15
728126,1993,7,16,14839,76,Tmax,42.950001,-87.900002,1993-07-16
728127,1993,7,17,14839,77,Tmax,42.950001,-87.900002,1993-07-17
728128,1993,7,18,14839,84,Tmax,42.950001,-87.900002,1993-07-18
728129,1993,7,19,14839,89,Tmax,42.950001,-87.900002,1993-07-19
728130,1993,7,20,14839,82,Tmax,42.950001,-87.900002,1993-07-20
728131,1993,7,21,14839,73,Tmax,42.950001,-87.900002,1993-07-21
728132,1993,7,22,14839,72,Tmax,42.950001,-87.900002,1993-07-22
728133,1993,7,23,14839,75,Tmax,42.950001,-87.900002,1993-07-23
728134,1993,7,24,14839,82,Tmax,42.950001,-87.900002,1993-07-24
728135,1993,7,25,14839,88,Tmax,42.950001,-87.900002,1993-07-25
728136,1993,7,26,14839,89,Tmax,42.950001,-87.900002,1993-07-26
728137,1993,7,27,14839,86,Tmax,42.950001,-87.900002,1993-07-27
728138,1993,7,28,14839,85,Tmax,42.950001,-87.900002,1993-07-28
728139,1993,7,29,14839,83,Tmax,42.950001,-87.900002,1993-07-29
728140,1993,7,30,14839,82,Tmax,42.950001,-87.900002,1993-07-30
728141,1993,7,31,14839,85,Tmax,42.950001,-87.900002,1993-07-31
728111,1993,7,1,14840,79,Tmax,43.166668,-86.23333000000001,1993-07-01
728112,1993,7,2,14840,79,Tmax,43.166668,-86.23333000000001,1993-07-02
728113,1993,7,3,14840,85,Tmax,43.166668,-86.23333000000001,1993-07-03
728114,1993,7,4,14840,90,Tmax,43.166668,-86.23333000000001,1993-07-04
728115,1993,7,5,14840,91,Tmax,43.166668,-86.23333000000001,1993-07-05
728116,1993,7,6,14840,80,Tmax,43.166668,-86.23333000000001,1993-07-06
728117,1993,7,7,14840,84,Tmax,43.166668,-86.23333000000001,1993-07-07
728118,1993,7,8,14840,78,Tmax,43.166668,-86.23333000000001,1993-07-08
728119,1993,7,9,14840,82,Tmax,43.166668,-86.23333000000001,1993-07-09
728120,1993,7,10,14840,83,Tmax,43.166668,-86.23333000000001,1993-07-10
728121,1993,7,11,14840,81,Tmax,43.166668,-86.23333000000001,1993-07-11
728122,1993,7,12,14840,76,Tmax,43.166668,-86.23333000000001,1993-07-12
728123,1993,7,13,14840,80,Tmax,43.166668,-86.23333000000001,1993-07-13
728124,1993,7,14,14840,83,Tmax,43.166668,-86.23333000000001,1993-07-14
728125,1993,7,15,14840,82,Tmax,43.166668,-86.23333000000001,1993-07-15
728126,1993,7,16,14840,86,Tmax,43.166668,-86.23333000000001,1993-07-16
728127,1993,7,17,14840,85,Tmax,43.166668,-86.23333000000001,1993-07-17
728128,1993,7,18,14840,80,Tmax,43.166668,-86.23333000000001,1993-07-18
728129,1993,7,19,14840,76,Tmax,43.166668,-86.23333000000001,1993-07-19
728130,1993,7,20,14840,77,Tmax,43.166668,-86.23333000000001,1993-07-20
728131,1993,7,21,14840,78,Tmax,43.166668,-86.23333000000001,1993-07-21
728132,1993,7,22,14840,79,Tmax,43.166668,-86.23333000000001,1993-07-22
728133,1993,7,23,14840,79,Tmax,43.166668,-86.23333000000001,1993-07-23
728134,1993,7,24,14840,82,Tmax,43.166668,-86.23333000000001,1993-07-24
728135,1993,7,25,14840,87,Tmax,43.166668,-86.23333000000001,1993-07-25
728136,1993,7,26,14840,82,Tmax,43.166668,-86.23333000000001,1993-07-26
728137,1993,7,27,14840,84,Tmax,43.166668,-86.23333000000001,1993-07-27
728138,1993,7,28,14840,83,Tmax,43.166668,-86.23333000000001,1993-07-28
728139,1993,7,29,14840,76,Tmax,43.166668,-86.23333000000001,1993-07-29
728140,1993,7,30,14840,76,Tmax,43.166668,-86.23333000000001,1993-07-30
728141,1993,7,31,14840,80,Tmax,43.166668,-86.23333000000001,1993-07-31
728111,1993,7,1,14841,77,Tmax,45.566666,-84.783333,1993-07-01
728112,1993,7,2,14841,78,Tmax,45.566666,-84.783333,1993-07-02
728113,1993,7,3,14841,82,Tmax,45.566666,-84.783333,1993-07-03
728114,1993,7,4,14841,94,Tmax,45.566666,-84.783333,1993-07-04
728115,1993,7,5,14841,92,Tmax,45.566666,-84.783333,1993-07-05
728116,1993,7,6,14841,85,Tmax,45.566666,-84.783333,1993-07-06
728117,1993,7,7,14841,83,Tmax,45.566666,-84.783333,1993-07-07
728118,1993,7,8,14841,81,Tmax,45.566666,-84.783333,1993-07-08
728119,1993,7,9,14841,79,Tmax,45.566666,-84.783333,1993-07-09
728120,1993,7,10,14841,83,Tmax,45.566666,-84.783333,1993-07-10
728121,1993,7,11,14841,78,Tmax,45.566666,-84.783333,1993-07-11
728122,1993,7,12,14841,73,Tmax,45.566666,-84.783333,1993-07-12
728123,1993,7,13,14841,75,Tmax,45.566666,-84.783333,1993-07-13
728124,1993,7,14,14841,73,Tmax,45.566666,-84.783333,1993-07-14
728125,1993,7,15,14841,73,Tmax,45.566666,-84.783333,1993-07-15
728126,1993,7,16,14841,79,Tmax,45.566666,-84.783333,1993-07-16
728127,1993,7,17,14841,81,Tmax,45.566666,-84.783333,1993-07-17
728128,1993,7,18,14841,70,Tmax,45.566666,-84.783333,1993-07-18
728129,1993,7,19,14841,80,Tmax,45.566666,-84.783333,1993-07-19
728130,1993,7,20,14841,75,Tmax,45.566666,-84.783333,1993-07-20
728131,1993,7,21,14841,75,Tmax,45.566666,-84.783333,1993-07-21
728132,1993,7,22,14841,76,Tmax,45.566666,-84.783333,1993-07-22
728133,1993,7,23,14841,80,Tmax,45.566666,-84.783333,1993-07-23
728134,1993,7,24,14841,85,Tmax,45.566666,-84.783333,1993-07-24
728135,1993,7,25,14841,81,Tmax,45.566666,-84.783333,1993-07-25
728136,1993,7,26,14841,78,Tmax,45.566666,-84.783333,1993-07-26
728137,1993,7,27,14841,78,Tmax,45.566666,-84.783333,1993-07-27
728138,1993,7,28,14841,84,Tmax,45.566666,-84.783333,1993-07-28
728139,1993,7,29,14841,66,Tmax,45.566666,-84.783333,1993-07-29
728140,1993,7,30,14841,75,Tmax,45.566666,-84.783333,1993-07-30
728141,1993,7,31,14841,83,Tmax,45.566666,-84.783333,1993-07-31
728111,1993,7,1,14842,82,Tmax,40.666668,-89.683334,1993-07-01
728112,1993,7,2,14842,84,Tmax,40.666668,-89.683334,1993-07-02
728113,1993,7,3,14842,89,Tmax,40.666668,-89.683334,1993-07-03
728114,1993,7,4,14842,90,Tmax,40.666668,-89.683334,1993-07-04
728115,1993,7,5,14842,87,Tmax,40.666668,-89.683334,1993-07-05
728116,1993,7,6,14842,81,Tmax,40.666668,-89.683334,1993-07-06
728117,1993,7,7,14842,76,Tmax,40.666668,-89.683334,1993-07-07
728118,1993,7,8,14842,89,Tmax,40.666668,-89.683334,1993-07-08
728119,1993,7,9,14842,86,Tmax,40.666668,-89.683334,1993-07-09
728120,1993,7,10,14842,88,Tmax,40.666668,-89.683334,1993-07-10
728121,1993,7,11,14842,85,Tmax,40.666668,-89.683334,1993-07-11
728122,1993,7,12,14842,82,Tmax,40.666668,-89.683334,1993-07-12
728123,1993,7,13,14842,85,Tmax,40.666668,-89.683334,1993-07-13
728124,1993,7,14,14842,83,Tmax,40.666668,-89.683334,1993-07-14
728125,1993,7,15,14842,76,Tmax,40.666668,-89.683334,1993-07-15
728126,1993,7,16,14842,85,Tmax,40.666668,-89.683334,1993-07-16
728127,1993,7,17,14842,89,Tmax,40.666668,-89.683334,1993-07-17
728128,1993,7,18,14842,92,Tmax,40.666668,-89.683334,1993-07-18
728129,1993,7,19,14842,87,Tmax,40.666668,-89.683334,1993-07-19
728130,1993,7,20,14842,84,Tmax,40.666668,-89.683334,1993-07-20
728131,1993,7,21,14842,81,Tmax,40.666668,-89.683334,1993-07-21
728132,1993,7,22,14842,73,Tmax,40.666668,-89.683334,1993-07-22
728133,1993,7,23,14842,75,Tmax,40.666668,-89.683334,1993-07-23
728134,1993,7,24,14842,83,Tmax,40.666668,-89.683334,1993-07-24
728135,1993,7,25,14842,91,Tmax,40.666668,-89.683334,1993-07-25
728136,1993,7,26,14842,87,Tmax,40.666668,-89.683334,1993-07-26
728137,1993,7,27,14842,93,Tmax,40.666668,-89.683334,1993-07-27
728138,1993,7,28,14842,85,Tmax,40.666668,-89.683334,1993-07-28
728139,1993,7,29,14842,81,Tmax,40.666668,-89.683334,1993-07-29
728140,1993,7,30,14842,85,Tmax,40.666668,-89.683334,1993-07-30
728141,1993,7,31,14842,78,Tmax,40.666668,-89.683334,1993-07-31
728111,1993,7,1,14845,78,Tmax,43.533333,-84.083336,1993-07-01
728112,1993,7,2,14845,83,Tmax,43.533333,-84.083336,1993-07-02
728113,1993,7,3,14845,86,Tmax,43.533333,-84.083336,1993-07-03
728114,1993,7,4,14845,95,Tmax,43.533333,-84.083336,1993-07-04
728115,1993,7,5,14845,94,Tmax,43.533333,-84.083336,1993-07-05
728116,1993,7,6,14845,86,Tmax,43.533333,-84.083336,1993-07-06
728117,1993,7,7,14845,87,Tmax,43.533333,-84.083336,1993-07-07
728118,1993,7,8,14845,87,Tmax,43.533333,-84.083336,1993-07-08
728119,1993,7,9,14845,92,Tmax,43.533333,-84.083336,1993-07-09
728120,1993,7,10,14845,85,Tmax,43.533333,-84.083336,1993-07-10
728121,1993,7,11,14845,86,Tmax,43.533333,-84.083336,1993-07-11
728122,1993,7,12,14845,81,Tmax,43.533333,-84.083336,1993-07-12
728123,1993,7,13,14845,82,Tmax,43.533333,-84.083336,1993-07-13
728124,1993,7,14,14845,78,Tmax,43.533333,-84.083336,1993-07-14
728125,1993,7,15,14845,79,Tmax,43.533333,-84.083336,1993-07-15
728126,1993,7,16,14845,82,Tmax,43.533333,-84.083336,1993-07-16
728127,1993,7,17,14845,82,Tmax,43.533333,-84.083336,1993-07-17
728128,1993,7,18,14845,77,Tmax,43.533333,-84.083336,1993-07-18
728129,1993,7,19,14845,83,Tmax,43.533333,-84.083336,1993-07-19
728130,1993,7,20,14845,78,Tmax,43.533333,-84.083336,1993-07-20
728131,1993,7,21,14845,78,Tmax,43.533333,-84.083336,1993-07-21
728132,1993,7,22,14845,79,Tmax,43.533333,-84.083336,1993-07-22
728133,1993,7,23,14845,82,Tmax,43.533333,-84.083336,1993-07-23
728134,1993,7,24,14845,80,Tmax,43.533333,-84.083336,1993-07-24
728135,1993,7,25,14845,80,Tmax,43.533333,-84.083336,1993-07-25
728136,1993,7,26,14845,83,Tmax,43.533333,-84.083336,1993-07-26
728137,1993,7,27,14845,88,Tmax,43.533333,-84.083336,1993-07-27
728138,1993,7,28,14845,87,Tmax,43.533333,-84.083336,1993-07-28
728139,1993,7,29,14845,74,Tmax,43.533333,-84.083336,1993-07-29
